
------------------------------------------------
INFORMATION ON DATA
------------------------------------------------

Read records for 386 species (21170 unique points total plus 33 clades)

TOTAL RECORDS/CELL (78 ROWS x 78 COLS):
row\col     0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77 
 11         0     21     21      0      0      0      0      0      0      0      0      0      0      0      0     23      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 12        21     24     24     21      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 13        21     24     24     25     25      0      0      0      0      0      0      0     24     24      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 14        21     24     25     26     26      0      0      0      0      0     24     24     24     24      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     23     23     23      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 15        21     21     25     25     30     28      0      0      0     25     25     26     26     26      0      0      0      0      0      0      0      0      0      0      0      0      0      0     26      0      0      0     23     23     23      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 16        21     21     24     29     29     30     30      0      0     27     33     32     34     29      0      0      0      0      0      0      0      0      0      0      0      0     28     35     35     35     29     29      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 17        21     21      0     30     30     35     36     37      0     33     38     42     41     40     36      0      0      0      0      0     36     39     39     38     35     33     34     35     35     35     35     34     29     29     27      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 18         0      0      0     25     30     35     36     37     38     39     40     41     43     43     42      0      0      0      0     41     40     44     43     44     41     35     36     37     37     37     37     37     31     30     30     30     29      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 19         0      0      0     25     35     41     42     39     40     41     43     45     46     48     47     46      0      0      0     45     48     48     48     48     47      0     41     40     37      0      0      0      0     32     32     31     32     30     28     26     26     31     26      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 20         0      0      0      0     34     41     42     42     42     43     45     48     48     51     54     59     59     53     51     51     50     51     51     51     48      0      0      0      0      0      0      0      0     38     37     37     37     36     34     34     34     33     33     32     32     33     32     21      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 21         0      0      0      0      0     39     42     42     43     45     46     48     49     55     60     62     63     62     62     61     59     62     61     54      0      0      0      0      0      0      0      0     42     40     39     37     36     37     37     34     35     33     33     33     32     33     32     31     21      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 22         0      0      0      0      0      0     37     41     42     44     45     47     50     55     59     65     65     66     66     64     65     66     65     62     55      0      0      0      0      0      0      0     46     45     43     41     40     39     39     38     34     34     35     34     34     33     33     33     31     24     21      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 23         0      0      0      0      0      0      0      0     40     42     44     45     47     50     57     63     65     66     66     66     66     73     71     65     60     59     57     55      0      0      0      0      0      0      0      0      0      0      0     39      0      0      0      0      0     34     33     32     32     33     33      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 24         0      0      0      0      0      0      0      0      0      0      0      0     45     49     53     56     59     66     67     67     67     74     75     72     67     64     62     62      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     36     36     36      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 25         0      0      0      0      0      0      0      0      0      0      0      0      0      0     47     50      0     61     62     63     65     72     73     71     71     70     66     63      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     37     37     37     32      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 26         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     59     63     63     63     71     71     71     70     69     67     64      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     39     37     36     35     32      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 27         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     61     62     68     70     70     72     72     69     68      0      0      0      0      0      0      0     73     75     69     68     65     66     60      0      0      0      0      0     48     48     41     36     35      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 28         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     69     74     77     79     74     70      0      0      0      0      0     68     76     80     79     78     78     76     77     79     79     77     72     67     66     61     58     55     40      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 29         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     76     78     79     80     79     77     78     81     79      0     76     83     83     83     83     81     82     83     85     84     85     84     77     74     72     65     62     49      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 30         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     74     78     82     82     81     80     83     83     83     82     82     87     88     87     87     86     89     89     91     88     87     87     88     87     88     82     69     63      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 31         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     67     79     80     81     80     84     83     85     89     96     97     95     97     96     95     97     95     93     90     91     95     97     95     96     94     89     73     69      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 32         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     74     77     80     80     79     81     85     90     96     99     97    101    101     95     96     94     94    102    104    101    105    107    110    108    102     91     84     79      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 33         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     75     77     78     83     89     95     97    100     99    100     94     93     93    105    109    112    110    109    113    115    115    112    106     96     93     88     85     88     79     58      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 34         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     79     86     92     98     98    100     94     94     95     99    108    113    116    110    110    111    111    112    111    112    107    107    104     99    102     97     89     74      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 35         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     77     86     90     99     98    100     94     97     97    102    111    115    115    113    108    112    116    116    117    113    110    110    108    105    105    104    103     89     52      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 36         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     76     85     91     96     97    100     99     98     98    103    111    113    116    116    115    112    117    117    119    116    115    111    111    106    108    108    103     92     72      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 37         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     71     77     86     94     96     99    100    100    100    100    106    114    116    117    116    117    116    118    115    116    114    114    109    106    105    106    108    103     91     80      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 38         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     71     72     80     84     94    101    101    104    103    105    107    111    110    115    118    117    118    118    117    117    112    112    109    106    106    106    106    102     98     94     85     76      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 39         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     67     69     73     82     96    103    105    105    109    113    114    111    111    114    115    115    116    118    118    119    117    116    115    112      0    111    110    105    104    102     99     91     83     72      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 40         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     70     72     74     93    102    108    105    108    117    113    114    117    115    113    114    117    117    119    119    119    121    120    118    118    116    117    116    112    112    112    112     99     96     92     89     73     61     48      0      0      0      0      0      0      0      0      0      0      0 
 41         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     66     72     73     94    101    106    112    110    117    118    116    118    117    117    118    119    120    123    124    124    125    131    130    126    122    119    122    120    116    115    115    104    100     97     94     82     64     56     52     41      0      0      0      0      0      0      0      0      0 
 42         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     60     72     78     87    105    110    115    115    124    125    121    121    122    119    119    120    121    124    124    127    131    135    134    129    123    123    122    122    121    117    117    108    104    102    102     93     69     58     55     55     59     55     40     44      0      0      0      0      0 
 43         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     54     68     80     93    104    108    115    124    129    129    124    124    122    121    121    120    122    122    126    126    129    135    134    128    124    123    122    120    117    114    112    109    106    104     90     86     76     65     65     64     68     65     58     50     41      0      0      0      0 
 44         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     37     46     63     82     91     99    109    120    126    128    129    130    126    127    124    119    118    121    125    125    124    126    130    126    121    121    120    118    116    111    110    110    108    104    100     84     78     76     67     69     70     72     68     67     58     53     35     31     31      0 
 45         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     34     53     72     82     98    115    121    121    127    125    129    129    130      0    120    120      0      0      0    123    123    124    121    120    118    114    110    107      0    106    107    100     95     86     77     74     71     70     71     71     75     74     71     61     54     49     40     33      0 
 46         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     36     60     73    102    113    122    123    125    124    130    130    128      0      0    119    119    120    123    123    123    122    119    119    113    110    105    103      0     99     97     91     87     73     70     70     68     72     71     74     76     77     73     69     57     54     51     44      0 
 47         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     29     36     59     97    109    122    124    126    124    126    126    128    131    129    127    124    126    129    125    123    119    117    114    108    107    104    101      0     95     90     84     73     69     65     68     66     71     73     76     75     75     72     70     58     58     53     45      0 
 48         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     29     30      0     85    103    116    121    123    123    123    123    127    128    128    130    129    126    128    128    122    116    112    110    108    106    100     98      0     87     83     82     67     63     64     65     67     70     76     79     78     74     72     71     64     60     54     47      0 
 49         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     52     97    111    115    119    117    121    122    128    132    129    130    127    131    129    129    116    112    109    107    103     99     97     90      0     77     74     64     62     64     66     64     69     73     77     85     83     81     72     66     62     58     50     28      0 
 50         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     38     82     95    108    107    112    114    119    124    129    126    127    123    123    122    120    113    109    104    100    100     94     92     81      0     66     64     62     64     66     68     71     74     76     85     87     88     88     72     64     61     53     41      0      0 
 51         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     35     57     78     93    102    112    115    117    122    125    126    127    126    124    122    120    112    106     99     99     94     91     86     80      0     67     66     66     66     68     72     76     79     81     87     91     94     89     77     67     60     46     34      0      0 
 52         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     29     43     47     66     85    106    113    118    120    126    126    123    121    115    112    112    109    107     99     94     93     87     79     74     72     73     71     70     67     68     72     73     82     86     90     99    105    100     87     68     54     41      0      0      0 
 53         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     29     29     46     68     74    103    115    117    123    120    118    117    112    110    109    114    114    104     99     92     81     77     76     73     77     76     72     69     70     76     73     78     94    107    107    107    103     94     73     52      0      0      0      0 
 54         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     35     58     68     95    107    112    111    113    110    108    106    106    115    116    109    100     85     82     82     75     76     77     77     76     73     79     82     79     83     93    111    110    112    107     95     75      0      0      0      0      0 
 55         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     36     45     66     79     97    102    105    101    101    100    112    119    119    106     89     90     87     82     76     75     73     76     75     75     81     82     82     87     91    102    110    106    110     94     78      0      0      0      0      0 
 56         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     50     80     89     91     89     94     98    107    103     98     92     90     86     86     83     78     77     76     77     77     79     82     82     80     88     95    102    112    110    110     93     76      0      0      0      0      0 
 57         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     41     49     66     76     83     91     93    105     97     93     91     90     87     84     82     78     78     78     81     82     81     78     83     82     87     97    104    114    109    108     91     73      0      0      0      0      0 
 58         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     33     41     44     54     59     89     90     85     82     85     88     88     86     85     80     75     79     77     79     79     79     81     84     83     91    103    113    117    121    112    101     59      0      0      0      0      0 
 59         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     38     41     46     50     63     65     68     71     75     78     82     81     82     78     73     72     74     77     78     80     81     82     87     89    106    118    118    123    114    101     35      0      0      0      0      0 
 60         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     41     47     54     57     63     65     67     72     75     77     79     79     74     73     72     77     77     78     81     82     85     96    106    122    123    120    108     98      0      0      0      0      0      0 
 61         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     43     52     52     51     57     60     63     71     73     75     75     73     74     78     75     78     80     83     89     92    105    111    122    125    108     84     42      0      0      0      0      0      0 
 62         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     43     46     51     50     50     50     57     64     73     74     74     75     75     75     75     77     82     87     93     98    107    113    118    112     94     62      0      0      0      0      0      0      0 
 63         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     30     41     43     44     46     47     50     52     58     63     71     72     69     71     74     73     76     78     86     91     94     91     97     97     94     67      0      0      0      0      0      0      0      0 
 64         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     32     41     41     41     43     46     47     50     58     62     68     69     64     64     63     66     69     73     73     83     81     72     61      0      0      0      0      0      0      0      0      0      0      0 
 65         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     34     38     38     39      0     43     45     48     58     60     63     64     62     61     60     59     64     70     68     62     57      0      0      0      0      0      0      0      0      0      0      0      0      0 
 66         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     36     38     38     38     39     41     43     48     55     59     57     61     58     59     58     56     58     64     61     57      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 67         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     23     36     37     37     32     33     34     36     41     47     52     52     51     52     51     52     52     52     53     53     48      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 68         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     23     24     27     32     32     32     33     34     39     42     47     51     51     50     51     48     51     51     52     44     37      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 69         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     23     23     24     24     27     27     28     28     30     32     37     40     46     47     45     44     45     49     50     47     39      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 70         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     23     23     23     24     24     27     27     27     29     29     31     31     35     34     40     42     42     47     45     36      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 71         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     23     23     23     24     24     24      0     27     27     28     31     31     31     30     31     32     32     31      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 72         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     24     24     24      0     27     28     28     30     31     28     28     30     32     31     30      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 73         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     24     24     24      0      0     26     28     28     28     26     26     25     25     24      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 74         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     22     25     25     26     26     26     24      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 75         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     24     25     25     26     25      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 76         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0     21     21      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 
 77         0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0 

------------------------------------------------
INFORMATION ON AREAS
------------------------------------------------

SET NR. 0, size 27, score 2.503187
3 scoring spp. (sp/score):
    35 Adenocalymma grandifolium : 0.870370
    250 Fridericia leucopogon : 0.836207
    285 Lundia damazioi : 0.796610

SET NR. 1, size 18, score 3.419988
4 scoring spp. (sp/score):
    21 Adenocalymma cinereum : 0.731707
    43 Adenocalymma macrophyllum : 0.894737
    57 Adenocalymma salmoneum : 0.932432
    161 Anemopaegma setilobum : 0.861111

SET NR. 2, size 7, score 2.473214
3 scoring spp. (sp/score):
    48 Adenocalymma molle : 0.843750
    112 Amphilophium reticulatum : 0.785714
    367 Tynanthus densiflorus : 0.843750

SET NR. 3, size 25, score 2.524867
3 scoring spp. (sp/score):
    35 Adenocalymma grandifolium : 0.846154
    67 Adenocalymma trifoliatum : 0.894231
    250 Fridericia leucopogon : 0.784483

SET NR. 4, size 7, score 2.235714
3 scoring spp. (sp/score):
    240 Fridericia elegans : 0.750000
    273 Fridericia subexserta : 0.785714
    275 Fridericia subverticillata : 0.700000

SET NR. 5, size 14, score 2.438095
3 scoring spp. (sp/score):
    4 Adenocalymma album : 0.933333
    59 Adenocalymma saulense : 0.683333
    377 Tynanthus sastrei : 0.821429

SET NR. 6, size 7, score 2.388393
3 scoring spp. (sp/score):
    107 Amphilophium perbracteatum : 0.821429
    305 Mansoa ivanii : 0.781250
    307 Mansoa longicalyx : 0.785714

SET NR. 7, size 6, score 2.547619
3 scoring spp. (sp/score):
    6 Adenocalymma apetiolatum : 0.916667
    41 Adenocalymma lineare : 0.916667
    368 Tynanthus espiritosantensis : 0.714286

------------------------------------------------
INFORMATION ON CONSENSUS AREAS
------------------------------------------------
With cut 40, Calculated against any of the other areas, TOTAL: 7 consensus areas

Consensus area 0 (from 2 areas), 4 species give score:
    35 Adenocalymma grandifolium  (35): (0.846-0.870) 
    67 Adenocalymma trifoliatum  (67): (0.000-0.894) 
    250 Fridericia leucopogon  (250): (0.784-0.836) 
    285 Lundia damazioi  (285): (0.000-0.797) 
Areas included: 
        0 3 

Consensus area 1 (from 1 areas), 4 species give score:
    21 Adenocalymma cinereum  (21): (0.732)
    43 Adenocalymma macrophyllum  (43): (0.895)
    57 Adenocalymma salmoneum  (57): (0.932)
    161 Anemopaegma setilobum  (161): (0.861)
Areas included: 
        1 

Consensus area 2 (from 1 areas), 3 species give score:
    48 Adenocalymma molle  (48): (0.844)
    112 Amphilophium reticulatum  (112): (0.786)
    367 Tynanthus densiflorus  (367): (0.844)
Areas included: 
        2 

Consensus area 3 (from 1 areas), 3 species give score:
    240 Fridericia elegans  (240): (0.750)
    273 Fridericia subexserta  (273): (0.786)
    275 Fridericia subverticillata  (275): (0.700)
Areas included: 
        4 

Consensus area 4 (from 1 areas), 3 species give score:
    4 Adenocalymma album  (4): (0.933)
    59 Adenocalymma saulense  (59): (0.683)
    377 Tynanthus sastrei  (377): (0.821)
Areas included: 
        5 

Consensus area 5 (from 1 areas), 3 species give score:
    107 Amphilophium perbracteatum  (107): (0.821)
    305 Mansoa ivanii  (305): (0.781)
    307 Mansoa longicalyx  (307): (0.786)
Areas included: 
        6 

Consensus area 6 (from 1 areas), 3 species give score:
    6 Adenocalymma apetiolatum  (6): (0.917)
    41 Adenocalymma lineare  (41): (0.917)
    368 Tynanthus espiritosantensis  (368): (0.714)
Areas included: 
        7 


------------------------------------------------
INFORMATION ON ENDEMIC SPECIES
------------------------------------------------

Sp. 0 Adenocalymma ackermannii  (4 records)
Endemic for 0 sets (set/score):

Sp. 1 Adenocalymma adenophorum  (9 records)
Endemic for 0 sets (set/score):

Sp. 2 Adenocalymma albiflorum  (29 records)
Endemic for 0 sets (set/score):

Sp. 3 Adenocalymma alboaurantiacum  (9 records)
Endemic for 0 sets (set/score):

Sp. 4 Adenocalymma album  (6 records)
Endemic for 1 sets (set/score):
      5: 0.933333

Sp. 5 Adenocalymma allamandiflorum  (15 records)
Endemic for 0 sets (set/score):

Sp. 6 Adenocalymma apetiolatum  (1 records)
Endemic for 1 sets (set/score):
      7: 0.916667

Sp. 7 Adenocalymma apparicianum  (11 records)
Endemic for 0 sets (set/score):

Sp. 8 Adenocalymma apurense  (201 records)
Endemic for 0 sets (set/score):

Sp. 9 Adenocalymma arthropetiolatum  (12 records)
Endemic for 0 sets (set/score):

Sp. 10 Adenocalymma aspericarpum  (6 records)
Endemic for 0 sets (set/score):

Sp. 11 Adenocalymma aurantiacum  (19 records)
Endemic for 0 sets (set/score):

Sp. 12 Adenocalymma biternatum  (37 records)
Endemic for 0 sets (set/score):

Sp. 13 Adenocalymma bracteatum  (204 records)
Endemic for 0 sets (set/score):

Sp. 14 Adenocalymma bracteolatum  (74 records)
Endemic for 0 sets (set/score):

Sp. 15 Adenocalymma bracteosum  (39 records)
Endemic for 0 sets (set/score):

Sp. 16 Adenocalymma bullatum  (4 records)
Endemic for 0 sets (set/score):

Sp. 17 Adenocalymma calcareum  (5 records)
Endemic for 0 sets (set/score):

Sp. 18 Adenocalymma candolleanum  (40 records)
Endemic for 0 sets (set/score):

Sp. 19 Adenocalymma chocoense  (3 records)
Endemic for 0 sets (set/score):

Sp. 20 Adenocalymma cidii  (1 records)
Endemic for 0 sets (set/score):

Sp. 21 Adenocalymma cinereum  (11 records)
Endemic for 1 sets (set/score):
      1: 0.731707

Sp. 22 Adenocalymma cladotrichum  (157 records)
Endemic for 0 sets (set/score):

Sp. 23 Adenocalymma contractum  (12 records)
Endemic for 0 sets (set/score):

Sp. 24 Adenocalymma coriaceum  (54 records)
Endemic for 0 sets (set/score):

Sp. 25 Adenocalymma cristicalyx  (9 records)
Endemic for 0 sets (set/score):

Sp. 26 Adenocalymma cymbalum  (51 records)
Endemic for 0 sets (set/score):

Sp. 27 Adenocalymma dichilum  (17 records)
Endemic for 0 sets (set/score):

Sp. 28 Adenocalymma divaricatum  (43 records)
Endemic for 0 sets (set/score):

